Wall time,Step,Value
1745320028.344806,3000,-1.0479943752288818
1745320065.4797816,5000,-0.42419731616973877
1745320102.5018425,7000,-0.5567177534103394
1745320139.4711945,9000,-0.3951047658920288
1745320176.4962773,11000,-0.5022435188293457
1745320213.4937959,13000,-0.5223972797393799
1745320250.3314018,15000,-0.6105432510375977
1745320287.24771,17000,-0.5866508483886719
1745320324.2441378,19000,-0.6234904527664185
1745320360.609208,21000,-0.445442795753479
1745320396.8308914,23000,-0.5777795314788818
1745320433.4317005,25000,-0.5127567052841187
1745320470.2495463,27000,-0.6250555515289307
1745320506.7213798,29000,-0.40328049659729004
1745320543.3074777,31000,-0.4373432397842407
1745320579.5980613,33000,-0.3049660921096802
1745320615.8735037,35000,-0.2856271266937256
1745320652.385354,37000,-0.30889642238616943
1745320688.6624725,39000,-0.3233520984649658
1745320725.0409102,41000,-0.326702356338501
1745320776.4315765,44000,-0.35585153102874756
1745320812.7045262,46000,-0.36163246631622314
1745320849.4463634,48000,-0.23264646530151367
1745320886.0120847,50000,-0.36729633808135986
1745320922.6468582,52000,-0.2742946147918701
1745320959.4835184,54000,-0.27352726459503174
1745320995.9280412,56000,-0.20648419857025146
1745321032.3630524,58000,-0.2583286762237549
1745321068.9836135,60000,-0.3456380367279053
1745321105.5783033,62000,-0.1850348711013794
1745321142.2175448,64000,-0.31684410572052
1745321178.7630994,66000,-0.3098945617675781
1745321215.014035,68000,-0.2461453676223755
1745321251.443817,70000,-0.37971174716949463
1745321287.5692673,72000,-0.2677954435348511
1745321323.6652071,74000,-0.23014962673187256
1745321359.7976482,76000,-0.2631070613861084
1745321396.0986023,78000,-0.24271512031555176
1745321432.2214072,80000,-0.17317521572113037
1745321468.3717482,82000,-0.3374100923538208
1745321504.511427,84000,-0.21324121952056885
1745321556.0203516,87000,-0.49427521228790283
1745321592.1559672,89000,-0.23641419410705566
1745321628.4872985,91000,-0.48846983909606934
1745321664.6916647,93000,-0.23033630847930908
1745321700.8376532,95000,-0.3086669445037842
1745321736.833552,97000,-0.16460132598876953
1745321773.1199567,99000,-0.3137704133987427
1745321809.283954,101000,-0.47597265243530273
1745321845.4681923,103000,-0.8972982168197632
1745321881.7844586,105000,-0.9423168897628784
1745321918.1904905,107000,-0.34775280952453613
1745321954.1902318,109000,-0.45950841903686523
1745321990.1424885,111000,-0.4616607427597046
1745322026.1718702,113000,-0.4072030782699585
