Wall time,Step,Value
1745322457.2778375,137216,2636.56640625
1745322494.0875537,139264,2640.910888671875
1745322530.6725159,141312,2644.393310546875
1745322567.3171499,143360,2647.135986328125
1745322603.8332508,145408,2650.94091796875
1745322640.4206765,147456,2653.87890625
1745322677.048627,149504,2656.441650390625
1745322713.558699,151552,2660.855712890625
1745322750.009822,153600,2663.577392578125
1745322786.713279,155648,2666.20849609375
1745322823.6580057,157696,2670.13623046875
1745322861.4511344,159744,2672.150146484375
1745322899.318476,161792,2673.588623046875
1745322938.0582643,163840,2676.97265625
1745322975.8260992,165888,2680.020751953125
1745323013.1517467,167936,2682.3984375
1745323049.8687813,169984,2685.026611328125
1745323089.1651633,172032,2688.001220703125
1745323125.867147,174080,2689.9072265625
1745323162.4031146,176128,2691.890380859375
1745323199.0851846,178176,2693.90185546875
1745323237.0014942,180224,2695.075927734375
1745323274.6690767,182272,2696.8046875
1745323311.7401073,184320,2699.401611328125
1745323348.2255974,186368,2701.60302734375
1745323384.715487,188416,2704.241455078125
1745323421.5119412,190464,2705.889892578125
1745323458.1972873,192512,2707.458984375
1745323496.5017323,194560,2708.53271484375
1745323534.9722676,196608,2709.66015625
1745323573.050313,198656,2710.1220703125
1745323610.8436146,200704,2711.2841796875
1745323647.5969093,202752,2711.304443359375
1745323684.0909965,204800,2712.5732421875
1745323720.6205506,206848,2713.905029296875
1745323756.9922967,208896,2715.08251953125
1745323793.454099,210944,2715.65380859375
1745323829.9220934,212992,2717.156005859375
1745323868.9893498,215040,2717.75390625
1745323905.3538923,217088,2718.079833984375
1745323941.6327384,219136,2718.964599609375
1745323978.1021228,221184,2719.815185546875
1745324014.7548044,223232,2720.58984375
1745324052.070176,225280,2720.52587890625
1745324089.5691204,227328,2721.07080078125
1745324126.6873221,229376,2721.359375
1745324163.272901,231424,2721.88720703125
1745324199.8235946,233472,2722.242431640625
1745324236.4468303,235520,2722.884521484375
1745324272.8136117,237568,2723.447021484375
1745324309.4286633,239616,2723.453369140625
1745324346.40264,241664,2723.487548828125
1745324384.689497,243712,2723.40087890625
1745324423.7049685,245760,2723.7509765625
1745324461.9533517,247808,2723.246337890625
1745324499.3955772,249856,2723.763916015625
1745324536.1847377,251904,2723.350830078125
1745324572.9181373,253952,2723.553466796875
1745324612.1761265,256000,2724.12841796875
1745324648.6704445,258048,2724.834716796875
1745324685.2754576,260096,2724.7705078125
1745324721.731479,262144,2725.156005859375
1745324758.3013318,264192,2725.155029296875
1745324794.8053951,266240,2725.135009765625
1745324831.1392572,268288,2725.047119140625
1745324868.0530066,270336,2725.227294921875
1745324905.3101015,272384,2725.41650390625
1745324942.6448963,274432,2726.162353515625
1745324979.7462666,276480,2726.07666015625
1745325016.4063082,278528,2726.6728515625
1745325053.089618,280576,2726.32763671875
1745325089.8906121,282624,2726.953857421875
1745325126.5059981,284672,2726.888671875
1745325163.1784248,286720,2727.340576171875
1745325199.8351674,288768,2727.228271484375
1745325237.681109,290816,2728.04248046875
1745325275.9025562,292864,2727.933349609375
1745325313.981075,294912,2728.1181640625
1745325351.9762926,296960,2728.028076171875
1745325392.5371165,299008,2727.776611328125
1745325430.5149145,301056,2728.199951171875
1745325468.5812762,303104,2728.21142578125
1745325506.3662186,305152,2728.225341796875
1745325544.1141198,307200,2729.19140625
1745325581.985554,309248,2729.457763671875
1745325620.2821724,311296,2729.90625
1745325658.2630172,313344,2730.33349609375
1745325696.3215947,315392,2730.463134765625
1745325733.9998198,317440,2730.3837890625
1745325771.830286,319488,2730.60400390625
1745325809.761219,321536,2730.793701171875
1745325847.3940837,323584,2730.817626953125
1745325885.2611866,325632,2730.870361328125
1745325923.0546129,327680,2731.129638671875
1745325960.5567634,329728,2730.727294921875
1745325997.9395883,331776,2730.58447265625
1745326035.38009,333824,2730.528564453125
1745326072.9949398,335872,2730.5439453125
1745326110.4780512,337920,2730.68017578125
1745326147.707898,339968,2730.593994140625
1745326187.8212013,342016,2730.35498046875
1745326225.6460247,344064,2729.225341796875
1745326263.0484414,346112,2728.78125
1745326300.5325308,348160,2728.60693359375
1745326337.9284816,350208,2728.98095703125
1745326375.4324894,352256,2729.219970703125
1745326413.2112858,354304,2730.291748046875
1745326450.5906975,356352,2730.660888671875
1745326488.1288369,358400,2730.341552734375
1745326525.934335,360448,2729.8466796875
1745326563.4563737,362496,2729.830810546875
1745326600.603357,364544,2729.734619140625
1745326637.368925,366592,2729.60791015625
1745326673.829531,368640,2730.01416015625
1745326710.2159414,370688,2730.407958984375
1745326746.611715,372736,2730.457275390625
1745326783.0366375,374784,2730.29248046875
1745326819.4228723,376832,2730.31298828125
1745326856.0297132,378880,2729.973876953125
1745326892.6691241,380928,2729.768798828125
1745326929.0430222,382976,2729.793212890625
1745326968.099654,385024,2729.8779296875
1745327004.5363894,387072,2729.804443359375
1745327041.0992217,389120,2730.026611328125
1745327077.705249,391168,2729.8984375
1745327114.0602903,393216,2728.596435546875
1745327150.6391673,395264,2728.819580078125
1745327186.887195,397312,2728.32763671875
1745327223.237283,399360,2728.630859375
1745327259.5203614,401408,2729.002685546875
1745327296.013123,403456,2729.532470703125
1745327332.5370173,405504,2730.117431640625
1745327369.0160854,407552,2729.94775390625
1745327405.5014024,409600,2729.725830078125
1745327441.9000735,411648,2730.0263671875
1745327478.394248,413696,2730.4599609375
1745327514.7662313,415744,2730.603515625
1745327551.2375133,417792,2730.63916015625
1745327587.6380594,419840,2730.743408203125
1745327624.3148565,421888,2730.488525390625
1745327660.8083236,423936,2731.136962890625
1745327697.093826,425984,2731.10302734375
1745327736.2625086,428032,2731.2998046875
1745327772.5063498,430080,2731.421630859375
1745327808.8413422,432128,2731.587890625
1745327845.3805635,434176,2731.720703125
1745327882.0113866,436224,2731.656005859375
1745327918.2905543,438272,2731.55810546875
1745327954.4681127,440320,2731.405029296875
1745327990.6124294,442368,2731.587646484375
1745328026.915145,444416,2731.5771484375
1745328063.2854936,446464,2729.626708984375
1745328099.8361742,448512,2729.056396484375
1745328135.9912903,450560,2729.0390625
1745328172.1313848,452608,2728.834228515625
1745328208.165702,454656,2729.067626953125
1745328244.3458405,456704,2730.87548828125
1745328280.565591,458752,2730.73486328125
1745328316.7439427,460800,2729.969970703125
1745328353.161735,462848,2730.115478515625
1745328389.5297832,464896,2729.958251953125
1745328425.8713179,466944,2730.0859375
1745328462.1959987,468992,2729.680419921875
1745328500.8432608,471040,2730.360595703125
1745328537.113869,473088,2730.4306640625
1745328573.755916,475136,2730.12841796875
1745328610.2115881,477184,2730.283447265625
1745328646.3980806,479232,2730.510498046875
1745328682.670611,481280,2730.452880859375
1745328719.1283166,483328,2730.38916015625
1745328755.5111034,485376,2729.34228515625
1745328791.886867,487424,2729.302001953125
1745328828.4803867,489472,2729.4248046875
1745328865.0549898,491520,2729.587646484375
1745328901.5468404,493568,2728.756103515625
1745328937.9783118,495616,2729.587158203125
1745328974.3074975,497664,2729.440673828125
1745329010.7272398,499712,2728.62890625
1745329046.9559276,501760,2728.503662109375
