Wall time,Step,Value
1745322873.3444507,160000,-11.617729187011719
1745322910.9881217,162000,-11.444384574890137
1745322949.0051315,164000,-11.280118942260742
1745322986.2333448,166000,-11.031272888183594
1745323022.47438,168000,-10.908319473266602
1745323058.6075485,170000,-10.737102508544922
1745323109.925756,173000,-10.576817512512207
1745323145.8033047,175000,-10.493313789367676
1745323181.7531953,177000,-10.274066925048828
1745323218.497979,179000,-10.011061668395996
1745323255.8362973,181000,-9.866104125976562
1745323292.4813166,183000,-9.633529663085938
1745323328.6467988,185000,-9.463957786560059
1745323364.5562527,187000,-9.299785614013672
1745323400.5446339,189000,-9.270966529846191
1745323436.6207454,191000,-9.08560848236084
1745323473.5125487,193000,-8.886314392089844
1745323510.6849551,195000,-8.740957260131836
1745323548.7698793,197000,-8.583702087402344
1745323586.384654,199000,-8.479790687561035
1745323623.167958,201000,-8.31545639038086
1745323659.196757,203000,-8.229870796203613
1745323695.0664747,205000,-8.05663013458252
1745323731.0633154,207000,-7.979916095733643
1745323766.797225,209000,-7.769625663757324
1745323802.6307693,211000,-7.535678386688232
1745323838.6216412,213000,-7.275691509246826
1745323889.3142183,216000,-7.177378177642822
1745323924.8995087,218000,-7.0807976722717285
1745323960.7304955,220000,-6.790922164916992
1745323996.7196293,222000,-6.670827865600586
1745324033.1762052,224000,-6.474606513977051
1745324069.8955455,226000,-6.390444278717041
1745324106.7411342,228000,-6.284107685089111
1745324142.9751234,230000,-6.212109088897705
1745324178.8693986,232000,-6.04032039642334
1745324214.8605483,234000,-5.875349521636963
1745324250.9125786,236000,-5.801200866699219
1745324286.8294964,238000,-5.6229987144470215
1745324322.7510846,240000,-5.593852519989014
1745324359.8763585,242000,-5.408683776855469
1745324397.331064,244000,-5.289071083068848
1745324435.79785,246000,-5.240694999694824
1745324473.2498307,248000,-5.123711585998535
1745324509.9063706,250000,-4.905551910400391
1745324545.9533772,252000,-4.856666564941406
1745324581.9855134,254000,-4.673418998718262
1745324633.0681202,257000,-4.5499796867370605
1745324669.1635091,259000,-4.521921157836914
1745324704.9640133,261000,-4.409472942352295
1745324740.9692242,263000,-4.410983562469482
1745324776.777448,265000,-4.2875542640686035
1745324812.5580447,267000,-4.190906524658203
1745324848.4593875,269000,-4.117415904998779
1745324885.056294,271000,-4.0582756996154785
1745324921.8824296,273000,-3.985762596130371
1745324958.4774337,275000,-3.806997776031494
1745324994.8742316,277000,-3.732931613922119
1745325030.7908318,279000,-3.6607234477996826
1745325066.8316042,281000,-3.514610528945923
1745325103.0215738,283000,-3.3815159797668457
1745325139.1023266,285000,-3.2910473346710205
1745325175.1750264,287000,-3.270554542541504
1745325211.5709708,289000,-3.263772964477539
1745325248.93117,291000,-3.257079601287842
1745325286.6296937,293000,-3.172367811203003
1745325323.9322917,295000,-3.1214120388031006
1745325361.333858,297000,-3.0416221618652344
1745325414.0913725,300000,-2.9603536128997803
1745325451.5377598,302000,-2.901432752609253
1745325488.825856,304000,-2.8543620109558105
1745325526.0619905,306000,-2.721871852874756
1745325563.244525,308000,-2.602661371231079
1745325600.8388436,310000,-2.5045385360717773
1745325638.1809597,312000,-2.391890287399292
1745325675.6022856,314000,-2.2166054248809814
1745325712.9805539,316000,-2.0551676750183105
1745325750.091991,318000,-2.01062273979187
1745325787.4649591,320000,-1.8438055515289307
1745325824.4216855,322000,-1.783585548400879
1745325861.5412686,324000,-1.7564647197723389
1745325898.465547,326000,-1.7311718463897705
1745325935.9734528,328000,-1.6859344244003296
1745325972.855536,330000,-1.6381800174713135
1745326009.5824394,332000,-1.5670708417892456
1745326046.4661822,334000,-1.5424160957336426
1745326083.3673933,336000,-1.5325706005096436
1745326120.1885433,338000,-1.5162122249603271
1745326156.840831,340000,-1.5167343616485596
1745326209.3000522,343000,-1.447733759880066
1745326246.3090153,345000,-1.3981927633285522
1745326283.0568771,347000,-1.4048360586166382
1745326319.996697,349000,-1.3916553258895874
1745326356.8638856,351000,-1.3783725500106812
1745326393.7598386,353000,-1.3153754472732544
1745326430.6867392,355000,-1.2495572566986084
1745326467.5926318,357000,-1.245430827140808
1745326504.511785,359000,-1.2478476762771606
1745326541.8339944,361000,-1.2390888929367065
1745326578.5819569,363000,-1.2162489891052246
1745326614.9636574,365000,-1.2053288221359253
1745326650.9235384,367000,-1.171033263206482
1745326686.6041737,369000,-1.1004481315612793
1745326722.515573,371000,-1.0748794078826904
1745326758.3823094,373000,-1.0860373973846436
1745326794.237443,375000,-1.2109241485595703
1745326830.227183,377000,-1.164855718612671
1745326866.1658368,379000,-1.155179500579834
1745326902.0558548,381000,-1.2130215167999268
1745326937.8142288,383000,-1.2494710683822632
1745326988.7412953,386000,-1.2916239500045776
1745327024.6182532,388000,-1.302545428276062
1745327060.6171753,390000,-1.3316442966461182
1745327096.422322,392000,-1.2780050039291382
1745327132.0992384,394000,-1.3206541538238525
1745327168.1612525,396000,-1.264641523361206
1745327203.972207,398000,-1.2829421758651733
1745327239.6060598,400000,-1.2270053625106812
1745327275.4006445,402000,-1.2633249759674072
1745327311.3947926,404000,-1.1998472213745117
1745327347.152707,406000,-1.1162251234054565
1745327382.9864845,408000,-1.0727849006652832
1745327418.9123616,410000,-1.0587530136108398
1745327454.7660391,412000,-1.0488207340240479
1745327490.5916936,414000,-1.1127537488937378
1745327526.4393613,416000,-1.000504493713379
1745327562.4046574,418000,-1.066694736480713
1745327598.1449735,420000,-0.9934894442558289
1745327634.1771476,422000,-0.9629775285720825
1745327670.0762312,424000,-0.9429309368133545
1745327705.789542,426000,-0.9001105427742004
1745327756.5639284,429000,-0.8705294728279114
1745327792.361303,431000,-0.8658725619316101
1745327828.203461,433000,-0.8932647109031677
1745327864.1068413,435000,-1.0007027387619019
1745327899.956429,437000,-1.0326493978500366
1745327935.5516713,439000,-1.0116795301437378
1745327971.231572,441000,-1.0269633531570435
1745328006.9401772,443000,-1.0504664182662964
1745328042.6717758,445000,-1.1285101175308228
1745328078.6072404,447000,-1.193297266960144
1745328114.1808782,449000,-1.0225722789764404
1745328149.79452,451000,-0.871738076210022
1745328185.3219967,453000,-0.866531252861023
1745328220.8117309,455000,-0.8642510771751404
1745328256.464553,457000,-0.8462570905685425
1745328292.1792128,459000,-0.8246048092842102
1745328327.8451595,461000,-0.9074162244796753
1745328363.4664783,463000,-0.8987809419631958
1745328399.3002536,465000,-0.8694437146186829
1745328435.0294528,467000,-0.9381617903709412
1745328470.7319882,469000,-0.9889167547225952
1745328521.1043937,472000,-0.9996845722198486
1745328556.9835105,474000,-0.975829005241394
1745328592.951391,476000,-1.148038387298584
1745328628.6235836,478000,-1.1164835691452026
1745328664.265527,480000,-1.186805009841919
1745328700.2570148,482000,-1.2006956338882446
1745328735.8463957,484000,-1.3641303777694702
1745328771.7672079,486000,-1.3127728700637817
1745328807.5580146,488000,-1.0935560464859009
1745328843.500577,490000,-1.0334290266036987
1745328879.526079,492000,-1.0587670803070068
1745328915.4051077,494000,-1.0925407409667969
1745328951.1472723,496000,-0.9674078226089478
1745328986.9218056,498000,-0.9931365847587585
1745329022.810927,500000,-1.1207278966903687
