Wall time,Step,Value
1745982554.2100294,2048,473.9644775390625
1745982591.9420176,4096,468.8922119140625
1745982629.1312637,6144,471.3214111328125
1745982666.5554945,8192,479.1150207519531
1745982703.089391,10240,487.8310241699219
1745982739.3913398,12288,497.1478271484375
1745982776.1148455,14336,527.7479858398438
1745982812.856935,16384,560.36865234375
1745982849.2558725,18432,592.4097290039062
1745982885.8237932,20480,626.0010986328125
1745982922.2956052,22528,670.4354248046875
1745982958.5607,24576,703.5919799804688
1745982994.4198043,26624,746.7522583007812
1745983030.327483,28672,785.8330078125
1745983066.084154,30720,838.9533081054688
1745983102.0706792,32768,887.8814086914062
1745983137.776653,34816,943.9326171875
1745983173.4550104,36864,989.9614868164062
1745983209.4904728,38912,1049.43017578125
1745983245.3078358,40960,1110.9259033203125
1745983284.8814635,43008,1171.7991943359375
1745983321.4591286,45056,1236.4024658203125
1745983357.5220618,47104,1308.0810546875
1745983393.3193479,49152,1363.685791015625
1745983429.035268,51200,1416.7357177734375
1745983464.9844403,53248,1474.4278564453125
1745983501.372391,55296,1534.57177734375
1745983537.038915,57344,1583.5321044921875
1745983572.6325126,59392,1638.819580078125
1745983608.3164372,61440,1690.583251953125
1745983643.9740736,63488,1737.770751953125
1745983679.953311,65536,1780.8990478515625
1745983716.0619302,67584,1829.8250732421875
1745983752.612795,69632,1883.576904296875
1745983788.1619709,71680,1935.1956787109375
1745983823.4783506,73728,1985.9542236328125
1745983858.981755,75776,2027.4788818359375
1745983894.468515,77824,2076.423828125
1745983930.1332297,79872,2117.79296875
1745983965.712409,81920,2161.049072265625
1745984001.4051218,83968,2198.896484375
1745984039.740036,86016,2240.897705078125
1745984075.421227,88064,2273.5283203125
1745984111.3722887,90112,2307.709228515625
1745984147.4000177,92160,2337.430908203125
1745984183.1227055,94208,2365.144775390625
1745984218.7359304,96256,2387.9052734375
1745984254.5699441,98304,2410.814208984375
1745984290.109179,100352,2429.442138671875
1745984325.8354864,102400,2449.2744140625
1745984361.684039,104448,2468.943115234375
1745984397.6732302,106496,2486.59521484375
1745984433.5799298,108544,2500.92529296875
1745984469.5131364,110592,2517.40283203125
1745984505.7534242,112640,2529.262451171875
1745984541.7864344,114688,2539.97998046875
1745984578.168601,116736,2551.461669921875
1745984614.163422,118784,2561.925048828125
1745984650.3259335,120832,2571.166748046875
1745984686.7176642,122880,2582.091796875
1745984722.7501538,124928,2591.12744140625
1745984758.6926901,126976,2598.264892578125
1745984796.8464248,129024,2606.146728515625
1745984832.6746683,131072,2612.739013671875
1745984868.584859,133120,2619.45849609375
1745984904.4941065,135168,2624.865966796875
1745984940.1228302,137216,2630.70166015625
1745984976.1890388,139264,2635.36376953125
1745985011.9119346,141312,2640.1396484375
1745985047.585213,143360,2644.451416015625
1745985083.3282316,145408,2648.6328125
1745985118.9708855,147456,2653.08642578125
1745985154.943129,149504,2656.029541015625
1745985190.5858927,151552,2658.99560546875
1745985226.278692,153600,2663.46435546875
1745985262.08226,155648,2665.771240234375
1745985297.6472223,157696,2669.12255859375
1745985333.2538302,159744,2671.6865234375
1745985369.0495844,161792,2675.683837890625
1745985404.56878,163840,2677.95068359375
1745985440.2431314,165888,2680.447998046875
1745985475.7321157,167936,2682.6826171875
1745985511.5730286,169984,2686.758056640625
1745985549.7273324,172032,2689.142333984375
1745985585.2204099,174080,2690.814208984375
1745985620.835631,176128,2693.821533203125
1745985656.4811742,178176,2696.30224609375
1745985692.1296725,180224,2698.82470703125
1745985727.6768765,182272,2700.302490234375
1745985763.530226,184320,2702.947998046875
1745985799.6215286,186368,2705.296142578125
1745985835.448711,188416,2706.845703125
1745985871.4701753,190464,2707.326171875
1745985907.2229629,192512,2708.8515625
1745985943.0871906,194560,2708.867919921875
1745985979.1987798,196608,2709.710205078125
1745986015.2693665,198656,2710.661376953125
1745986051.1432714,200704,2713.02783203125
1745986086.9685051,202752,2714.078857421875
1745986122.9276874,204800,2715.370849609375
1745986158.7631443,206848,2716.469970703125
1745986194.5432227,208896,2716.973876953125
1745986230.5119538,210944,2717.11279296875
1745986266.5340893,212992,2717.907470703125
1745986304.7398334,215040,2719.34423828125
1745986340.623368,217088,2719.837890625
1745986376.079658,219136,2720.751220703125
1745986411.777289,221184,2721.66796875
1745986447.9478724,223232,2722.5576171875
1745986483.6753776,225280,2722.501220703125
1745986519.5804334,227328,2723.0908203125
1745986555.0437558,229376,2723.761474609375
1745986590.784286,231424,2723.859619140625
1745986626.4327102,233472,2723.457275390625
1745986662.113836,235520,2723.79296875
1745986697.75516,237568,2724.40625
1745986733.397819,239616,2724.556640625
1745986769.0862825,241664,2724.88671875
1745986804.7549915,243712,2725.599365234375
1745986840.322875,245760,2726.38623046875
1745986876.0539992,247808,2727.031982421875
1745986911.702765,249856,2727.142822265625
1745986947.189322,251904,2727.6259765625
1745986982.5695002,253952,2728.022216796875
1745987020.9290774,256000,2728.515869140625
1745987056.804971,258048,2728.775634765625
1745987092.7359478,260096,2729.005859375
1745987128.4898689,262144,2728.986328125
1745987164.3289347,264192,2729.216552734375
1745987199.7389727,266240,2729.293701171875
1745987235.3148196,268288,2729.40625
1745987271.3284729,270336,2729.2412109375
1745987307.7924201,272384,2729.29736328125
1745987344.33342,274432,2729.173583984375
1745987380.5687678,276480,2728.956298828125
1745987417.086626,278528,2728.479736328125
1745987453.7503202,280576,2728.865966796875
1745987489.911441,282624,2729.138671875
1745987525.45342,284672,2729.318603515625
1745987561.6391222,286720,2729.87353515625
1745987597.2027237,288768,2730.361083984375
1745987633.0895634,290816,2730.37255859375
1745987668.4806862,292864,2730.3671875
1745987703.63175,294912,2730.311767578125
1745987739.1377695,296960,2730.35107421875
1745987777.1984558,299008,2730.212890625
1745987812.5679972,301056,2730.2041015625
1745987847.9387138,303104,2730.458251953125
1745987883.5322583,305152,2730.646240234375
1745987919.3775842,307200,2730.42919921875
1745987957.6174924,309248,2730.0693359375
1745987993.1674829,311296,2730.1826171875
1745988028.3797138,313344,2729.9384765625
1745988063.6572733,315392,2729.60009765625
1745988099.268167,317440,2729.616455078125
1745988134.747882,319488,2730.0517578125
1745988170.234662,321536,2730.1650390625
1745988205.5878317,323584,2729.7060546875
1745988240.9040625,325632,2729.822021484375
1745988276.3325295,327680,2729.867919921875
1745988311.6891341,329728,2729.822509765625
1745988346.826478,331776,2729.48779296875
1745988382.2117841,333824,2730.153564453125
1745988417.448444,335872,2730.111083984375
1745988452.7827692,337920,2730.075927734375
1745988487.963129,339968,2729.936767578125
1745988526.0188982,342016,2729.766357421875
1745988561.9377055,344064,2729.531005859375
1745988597.9075933,346112,2729.5693359375
1745988633.3430552,348160,2730.19189453125
1745988669.3679097,350208,2730.222412109375
1745988704.8240185,352256,2730.778564453125
