Wall time,Step,Value
1745982575.219463,3000,-0.08274832367897034
1745982611.9772592,5000,-0.09082213044166565
1745982648.764509,7000,-0.09209031611680984
1745982685.216149,9000,-0.08984216302633286
1745982720.8070788,11000,-0.09281430393457413
1745982756.9011793,13000,-0.09413077682256699
1745982793.0713255,15000,-0.09600099176168442
1745982828.946172,17000,-0.0931686982512474
1745982864.7213166,19000,-0.09405810385942459
1745982900.665987,21000,-0.09552613645792007
1745982936.7330523,23000,-0.09705373644828796
1745982972.2218049,25000,-0.09337561577558517
1745983007.4300914,27000,-0.09396872669458389
1745983042.6775231,29000,-0.0980212390422821
1745983077.833306,31000,-0.0952795073390007
1745983113.2857897,33000,-0.0977354645729065
1745983148.4658377,35000,-0.09506561607122421
1745983183.5743682,37000,-0.09669561684131622
1745983219.0133874,39000,-0.09512144327163696
1745983254.5171359,41000,-0.08982666581869125
1745983305.667516,44000,-0.09383077919483185
1745983341.5787494,46000,-0.09500864148139954
1745983376.7131484,48000,-0.09343592822551727
1745983411.9674056,50000,-0.09440141916275024
1745983447.1284513,52000,-0.0944642573595047
1745983482.6591148,54000,-0.09350652992725372
1745983518.2331748,56000,-0.0868184044957161
1745983553.211795,58000,-0.09024389088153839
1745983588.2415724,60000,-0.08894692361354828
1745983623.3864217,62000,-0.08897342532873154
1745983658.5198605,64000,-0.08998791128396988
1745983694.2468035,66000,-0.08465984463691711
1745983729.8120186,68000,-0.0842352882027626
1745983765.3783886,70000,-0.08491837233304977
1745983800.3081775,72000,-0.08279512077569962
1745983835.0257757,74000,-0.0799742117524147
1745983869.9994333,76000,-0.07944701611995697
1745983904.8783033,78000,-0.07839801162481308
1745983940.1142638,80000,-0.07622836530208588
1745983975.0925486,82000,-0.07555616647005081
1745984010.2222695,84000,-0.07583443075418472
1745984059.8649933,87000,-0.06866145879030228
1745984095.1749532,89000,-0.07200632244348526
1745984130.5515182,91000,-0.07268094271421432
1745984165.9767933,93000,-0.06833897531032562
1745984201.0799325,95000,-0.06376320868730545
1745984236.2593899,97000,-0.06435761600732803
1745984271.2339108,99000,-0.06487999856472015
1745984306.214402,101000,-0.061031121760606766
1745984341.4309356,103000,-0.058179717510938644
1745984376.7292962,105000,-0.0585603229701519
1745984412.273776,107000,-0.05934755876660347
1745984447.6330962,109000,-0.054643675684928894
1745984483.0929441,111000,-0.05097619444131851
1745984518.5113356,113000,-0.05813073739409447
1745984554.4275317,115000,-0.05353301391005516
1745984589.7325666,117000,-0.05374838039278984
1745984625.176685,119000,-0.052288562059402466
1745984661.046513,121000,-0.048278048634529114
1745984696.6254413,123000,-0.05544331297278404
1745984732.2385232,125000,-0.04827559366822243
1745984767.3147113,127000,-0.04804224520921707
1745984816.854478,130000,-0.045822251588106155
1745984852.4897208,132000,-0.04546191543340683
1745984887.8453372,134000,-0.04399608448147774
1745984922.87777,136000,-0.045856572687625885
1745984958.148416,138000,-0.04277006536722183
1745984993.563846,140000,-0.03989178687334061
1745985028.4479077,142000,-0.045152198523283005
1745985063.6439695,144000,-0.04278276115655899
1745985098.685586,146000,-0.04535423964262009
1745985134.1356838,148000,-0.04475894197821617
1745985169.2525523,150000,-0.040121544152498245
1745985204.470048,152000,-0.04237974062561989
1745985239.6246653,154000,-0.03427240252494812
1745985274.6095192,156000,-0.0426359660923481
1745985309.5823932,158000,-0.034384436905384064
