Wall time,Step,Value
1746030049.3706908,5000,-0.13297878205776215
1746030158.1056676,9000,-0.15083172917366028
1746030266.0663428,13000,-0.1794888973236084
1746030373.514186,17000,-0.1864025890827179
1746030481.5758414,21000,-0.1788582056760788
1746030589.5194907,25000,-0.17462818324565887
1746030697.6615202,29000,-0.17089900374412537
1746030805.6981668,33000,-0.1734090894460678
1746030912.9912157,37000,-0.1702072024345398
1746031021.277443,41000,-0.1683148890733719
1746031144.133217,46000,-0.1654238998889923
1746031251.7828841,50000,-0.15958814322948456
1746031359.1257355,54000,-0.15510313212871552
1746031466.409919,58000,-0.1483561396598816
1746031574.2258017,62000,-0.14342163503170013
1746031681.5319676,66000,-0.1308569610118866
1746031788.6695917,70000,-0.11260469257831573
1746031896.1616518,74000,-0.11038439720869064
1746032003.2419221,78000,-0.10899830609560013
1746032108.4644866,82000,-0.11288205534219742
1746032227.5800571,87000,-0.10798265784978867
1746032332.291514,91000,-0.10401489585638046
1746032436.908054,95000,-0.10943558812141418
1746032541.6579053,99000,-0.1071922555565834
1746032646.3700745,103000,-0.11588765680789948
1746032751.101128,107000,-0.11531015485525131
1746032857.2660527,111000,-0.10462985187768936
1746032963.9946883,115000,-0.09751001745462418
1746033069.6604745,119000,-0.10282788425683975
1746033174.7548664,123000,-0.0924159586429596
1746033280.0908222,127000,-0.0951012447476387
1746033402.651785,132000,-0.09570502489805222
1746033508.5030048,136000,-0.09834893047809601
1746033612.664653,140000,-0.10838472843170166
1746033718.05379,144000,-0.1014932245016098
1746033823.5388248,148000,-0.09856554120779037
1746033928.936273,152000,-0.09879135340452194
1746034035.449602,156000,-0.11149300634860992
1746034141.2799768,160000,-0.11476825922727585
1746034246.0045888,164000,-0.12592731416225433
1746034350.9898553,168000,-0.12078892439603806
1746034470.0965698,173000,-0.12300875037908554
1746034574.3555043,177000,-0.10294227302074432
1746034678.5857296,181000,-0.09948770701885223
1746034782.867409,185000,-0.09389922022819519
1746034887.057429,189000,-0.11377129703760147
1746034991.7977254,193000,-0.17102615535259247
1746035096.48345,197000,-0.11533161997795105
1746035200.6384332,201000,-0.11296272277832031
1746035304.7730536,205000,-0.13276520371437073
1746035408.8342886,209000,-0.11028862744569778
1746035513.0370026,213000,-0.09436449408531189
1746035631.8181546,218000,-0.08786121010780334
1746035736.0788622,222000,-0.0919889360666275
1746035839.848602,226000,-0.08811540901660919
1746035943.9612236,230000,-0.08268062025308609
1746036047.8552153,234000,-0.10482250154018402
1746036151.8789113,238000,-0.1322711557149887
1746036256.1559212,242000,-0.1164715439081192
1746036360.208398,246000,-0.09096427261829376
1746036464.2983072,250000,-0.11145252734422684
1746036568.202043,254000,-0.12396717071533203
1746036686.99824,259000,-0.10974740982055664
1746036791.5900383,263000,-0.11304181069135666
1746036895.949529,267000,-0.11589743196964264
1746037000.0848484,271000,-0.15712612867355347
1746037104.1849976,275000,-0.12928810715675354
1746037208.6225626,279000,-0.10822742432355881
1746037312.960417,283000,-0.09425292164087296
1746037417.4223142,287000,-0.10924174636602402
1746037521.7264044,291000,-0.11769569665193558
1746037625.530797,295000,-0.12813542783260345
1746037744.345667,300000,-0.12045815587043762
1746037848.3202775,304000,-0.176298126578331
1746037953.0113826,308000,-0.13666008412837982
1746038057.6517887,312000,-0.12775661051273346
1746038162.1458306,316000,-0.12334025651216507
1746038266.4575784,320000,-0.10642217844724655
1746038370.5061722,324000,-0.10011495649814606
1746038474.37032,328000,-0.09376128017902374
1746038577.747215,332000,-0.10122061520814896
1746038681.198094,336000,-0.09875816851854324
1746038784.5723252,340000,-0.07867518812417984
1746038902.7639604,345000,-0.09019030630588531
1746039006.1434722,349000,-0.09212087839841843
1746039109.5307438,353000,-0.09424859285354614
1746039212.81068,357000,-0.0832815021276474
1746039316.2222416,361000,-0.08779425173997879
1746039419.6055233,365000,-0.084750235080719
1746039522.9568424,369000,-0.12303650379180908
1746039626.2326958,373000,-0.10316365212202072
1746039729.2569842,377000,-0.08817954361438751
1746039832.6407304,381000,-0.10338329523801804
1746039950.2719913,386000,-0.08695057779550552
1746040053.2369063,390000,-0.08350881934165955
1746040156.5725908,394000,-0.08412256091833115
1746040259.8147051,398000,-0.0755416676402092
1746040363.0598223,402000,-0.06591777503490448
1746040466.6174064,406000,-0.09086205810308456
1746040570.0970829,410000,-0.09826505184173584
1746040673.2384512,414000,-0.09033981710672379
1746040776.4884014,418000,-0.08513768762350082
1746040879.9084396,422000,-0.09197219461202621
1746040983.479655,426000,-0.08152949064970016
1746041101.169454,431000,-0.08067364990711212
1746041204.4166164,435000,-0.06735307723283768
1746041307.613505,439000,-0.06985098123550415
1746041411.0000322,443000,-0.07414039224386215
1746041514.5250401,447000,-0.06735125929117203
1746041617.9501512,451000,-0.07028815150260925
1746041721.324458,455000,-0.066252700984478
1746041824.8826392,459000,-0.07472120970487595
1746041928.4682124,463000,-0.07390511780977249
1746042031.7086515,467000,-0.06956598907709122
1746042149.236233,472000,-0.10268902033567429
1746042252.7313035,476000,-0.08498312532901764
1746042356.0997143,480000,-0.08147851377725601
1746042459.4731011,484000,-0.07988686859607697
1746042562.9451742,488000,-0.08824430406093597
1746042666.2363684,492000,-0.09915671497583389
1746042769.2096913,496000,-0.13880331814289093
1746042872.725221,500000,-0.08206526190042496
1746042976.1238596,504000,-0.09140979498624802
1746043079.4138367,508000,-0.0857439786195755
1746043197.1951988,513000,-0.09724051505327225
1746043300.5817635,517000,-0.08721942454576492
1746043403.6779854,521000,-0.11176294833421707
1746043506.8054361,525000,-0.10219809412956238
1746043609.850479,529000,-0.08066097646951675
1746043713.1364086,533000,-0.0882343053817749
1746043816.7319458,537000,-0.08925260603427887
1746043920.0829685,541000,-0.08475678414106369
1746044023.120894,545000,-0.09404052793979645
1746044126.4293263,549000,-0.09077571332454681
1746044229.786424,553000,-0.07090776413679123
1746044348.2437265,558000,-0.08953512459993362
1746044452.7466724,562000,-0.1419646143913269
1746044556.876184,566000,-0.10611063241958618
1746044660.884522,570000,-0.09518217295408249
1746044765.0507197,574000,-0.10070058703422546
1746044868.9544532,578000,-0.11989924311637878
1746044972.996702,582000,-0.12414658814668655
1746045077.310425,586000,-0.10399746149778366
1746045181.6838794,590000,-0.10263480246067047
1746045285.9573889,594000,-0.13917291164398193
1746045404.6208668,599000,-0.10678838938474655
1746045508.8630235,603000,-0.10279730707406998
1746045612.911948,607000,-0.09189549833536148
1746045717.1083934,611000,-0.08738360553979874
1746045821.6725628,615000,-0.09683898836374283
1746045925.8544486,619000,-0.10123620927333832
