Wall time,Step,Value
1746030049.369886,5000,0.18469858169555664
1746030158.1051712,9000,0.20087702572345734
1746030266.0659363,13000,0.28095290064811707
1746030373.5137875,17000,0.32666629552841187
1746030481.5754156,21000,0.2958085536956787
1746030589.5190797,25000,0.27448755502700806
1746030697.6611133,29000,0.26181113719940186
1746030805.6977751,33000,0.28236305713653564
1746030912.9908118,37000,0.2911455035209656
1746031021.2770507,41000,0.26698338985443115
1746031144.1328197,46000,0.2632554769515991
1746031251.7824545,50000,0.2522401809692383
1746031359.1252382,54000,0.2533670663833618
1746031466.409453,58000,0.23652982711791992
1746031574.2253668,62000,0.25652116537094116
1746031681.5315683,66000,0.2184760868549347
1746031788.669171,70000,0.16957104206085205
1746031896.1612456,74000,0.18624886870384216
1746032003.2415006,78000,0.25668421387672424
1746032108.4640794,82000,0.20598657429218292
1746032227.579659,87000,0.21481817960739136
1746032332.2911093,91000,0.17999336123466492
1746032436.9076548,95000,0.20569099485874176
1746032541.6574552,99000,0.28930190205574036
1746032646.3696814,103000,0.2371882200241089
1746032751.1007268,107000,0.19612571597099304
1746032857.265474,111000,0.2185421884059906
1746032963.9942572,115000,0.20809689164161682
1746033069.66008,119000,0.2069280445575714
1746033174.754429,123000,0.20765578746795654
1746033280.0903604,127000,0.1895897537469864
1746033402.6513555,132000,0.18673938512802124
1746033508.5025713,136000,0.3091631531715393
1746033612.6642256,140000,0.2573547065258026
1746033718.0533159,144000,0.25777989625930786
1746033823.5383656,148000,0.21408291161060333
1746033928.9358757,152000,0.20237287878990173
1746034035.4491565,156000,0.3174377679824829
1746034141.2795718,160000,0.5629277229309082
1746034246.0041673,164000,0.33655399084091187
1746034350.989405,168000,0.26377618312835693
1746034470.0961568,173000,0.2235202193260193
1746034574.3551078,177000,0.21263673901557922
1746034678.5852716,181000,0.19641897082328796
1746034782.8670194,185000,0.30342257022857666
1746034887.057028,189000,0.8470596671104431
1746034991.7973015,193000,0.9197220802307129
1746035096.4830568,197000,0.24970285594463348
1746035200.6380394,201000,0.39150166511535645
1746035304.7725925,205000,0.4964800477027893
1746035408.833899,209000,0.25072377920150757
1746035513.036602,213000,0.2052750438451767
1746035631.8177567,218000,0.18968719244003296
1746035736.0784347,222000,0.17617309093475342
1746035839.848174,226000,0.21761734783649445
1746035943.9608245,230000,0.3394232988357544
1746036047.8548193,234000,0.45133668184280396
1746036151.8784523,238000,0.3737054765224457
1746036256.1555028,242000,0.29050448536872864
1746036360.2080035,246000,0.31001147627830505
1746036464.2979178,250000,0.2820661664009094
1746036568.2016475,254000,0.2634292244911194
1746036686.997844,259000,0.22794394195079803
1746036791.5896182,263000,0.2566153109073639
1746036895.9491181,267000,0.5984716415405273
1746037000.0844223,271000,0.7729807496070862
1746037104.1846066,275000,0.2778324484825134
1746037208.6221495,279000,0.2058764398097992
1746037312.960027,283000,0.20219272375106812
1746037417.4219196,287000,0.3258260488510132
1746037521.7260118,291000,0.33529865741729736
1746037625.5303462,295000,0.2527533173561096
1746037744.345203,300000,0.5466974377632141
1746037848.3198857,304000,0.6038367748260498
1746037953.010992,308000,0.6301401853561401
1746038057.6513429,312000,0.37309184670448303
1746038162.145378,316000,0.24058584868907928
1746038266.4571602,320000,0.22393763065338135
1746038370.5057743,324000,0.19068662822246552
1746038474.3699203,328000,0.1885826736688614
1746038577.7468188,332000,0.20463475584983826
1746038681.197684,336000,0.1970808506011963
1746038784.571934,340000,0.16406303644180298
1746038902.7635016,345000,0.18698559701442719
1746039006.1430678,349000,0.47922444343566895
